entire(ère),整个的/全部的/完整的,,0,0
entourer(s'),被围住,,0,0
entrave,束缚/桎梏,,0,0
épaisseur,厚度,,0,0
eprouvette,试管,,0,0
épuiser,使……筋疲力尽,,0,0
équilibrer,平衡/使平衡,,0,0
ère,纪元/时代,,0,0
ergonomie,人机工程学,,0,0
escale,中途着陆/中途靠岸,,0,0
espionner,刺探/窥察,,0,0
essence,汽油/香精/精华,,0,0
essential oil,本质,,0,0
essentiellement,本质上/基本上主要地,,0,0
esthétique,美学/审美观,,0,0
estimer,估算/估计/认为,,0,0
étant donné que,鉴于/由于,,0,0
éteindre,熄灭/关电灯收音机等/减轻/减少,,0,0
éthique,伦理学的/伦理的,,0,0
être,存在/存在体,,0,0
évoluer,进化/演变/发展,,0,0
excéder,超过,,0,0
exclure,排除/排斥/不采用,,0,0
exclusion,排斥/排除,,0,0
exécrer,痛恨,,0,0
exercer,从事/操作,,0,0
exigeant(e),要求高的/严格的/苛求的,,0,0
exiger,强求/要求/需要,,0,0
existence,存在,,0,0
expedition,探险旅行/远征,,0,0
exploitation,开发/盘剥,,0,0
exposition,展览/博览会 ,,0,0
extasier(s),陶醉,,0,0
extrait,节录/萃取物,,0,0
extreme,特别的/极端的/末端的,,0,0
facilité,简易性/灵巧/便利条件,,0,0
facture,发票,,0,0
faux(sse),虚假的/不符合实际的/伪造的,,0,0
fécondation,受胎 ,,0,0
fédération,联合会/联邦 ,,0,0
fée,仙女 ,,0,0
férié(e),放假的,,0,0
figurer(se),设想/想象,,0,0
financer,出资/资助,,0,0
finement,精细地/敏锐地,,0,0
firme,商号/商行/公司,,0,0
fitness,健身运动,,0,0
flatteurse,奉承人的 ,,0,0
flexibilité,灵活性/柔韧性 ,,0,0
florilège,诗选/诗集/作品集锦,,0,0
feetus,胎儿,,0,0
fonctionnement,运行/运转,,0,0
fond,底部/深处/最隐秘处,,0,0
fonder,建立/缔造/奠定,,0,0
formel(le),确切的/肯定的/断然的,,0,0
fortune,命运,,0,0
fortuné(e),有钱的/有财富的,,0,0
fossé,沟渠/壕沟/裂痕鸿沟 ,,0,0
foule,人群,,0,0
fourmiller,麇集/乱挤乱爬 ,,0,0
foutre (se),不在乎,,0,0
fragilité,易裂性/易碎性/不牢固/不结实,,0,0
franchement,坦率地/坦率地讲,,0,0
franchir,越过/跨过,,0,0
frequemment,常常/经常,,0,0
fréquence,频率/ 频繁,,0,0
fréquentation,常去/常到,,0,0
frontière,边境/边界/界限领域,,0,0
frotter (se),擦拭自己 ,,0,0
frustré(e),失望的/沮丧的/受挫的,,0,0
gàchis,浪费/糟蹋,,0,0
gag,插科打诨,,0,0
gain,收益/收入/好处,,0,0
galère,苦境 ,,0,0
garantir,确保/保用,,0,0
gars,小伙子/男人,,0,0
gaucher(ère),惯用左手的/左撇子,,0,0
gêante,大公司,,0,0
gener,妨碍/使不舒服,,0,0
généralisation,推广/普及/扩大,,0,0
généreux(se),慷慨大方的/丰盛的,,0,0
génie,神/鬼/精灵/守护神,,0,0
gérer,管理/经营,,0,0
geste,动作/手势,,0,0
gracile,纤细优美的,,0,0
grandeur,大小/尺寸伟大/高贵,,0,0
grandiose,伟大的/宏伟的,,0,0
grandir,成长/变大/变高,,0,0
gratifier,赠给,,0,0
gratuitement,免费地,,0,0
gueule,嘴/口 ,,0,0
coup de gueule,大叫大喊声/怒骂声,,0,0
guide,导游/向导,,0,0
guider ,带路/引路/指引/引导,,0,0
gynécologue,妇科医生,,0,0
habituellement,通常/惯常地 ,,0,0
handicap,有无障碍设施/可以接待残障人士的公共场所,,0,0
hausse,提高/增高/上升/上涨,,0,0
hauteur,高/高度,,0,0
Hawaĩ,夏威夷 ,,0,0
hélas,唉!哎呀!(表示悲叹、遗憾无奈等),,0,0
hi-fi,高保真度的,,0,0
Hongrienf,匈牙利,,0,0
honte,耻辱 ,,0,0
hotelier(ère),旅馆老板,,0,0
humeur,性情/情绪,,0,0
illusion,幻象/幻觉幻想,,0,0
Illustre,盛名的/显赫的,,0,0
imbécile,蠢的/笨的,,0,0
imiter,模仿,,0,0
immédiatement,立刻/即时,,0,0
impératif(ve),命令的/迫切的,,0,0
implantation,插入/建立/定居,,0,0
impoli(e),不礼貌的/不懂礼貌的,,0,0
imposer(s’),成为必要/非此不可,,0,0
impôt ,税/税收 ,,0,0
impressionnant(e) ,给人深刻印象的,,0,0
inanition,饥饿引起的虚弱,,0,0
incapable(de) ,无能的/没有能力的,,0,0
incident ,事故 ,,0,0
inclus(e),包括在内的,,0,0
indemnite,赔偿金,,0,0
inédit(e),未出版过的/新颖的/闻所未闻的,,0,0
inférieure ,下面的/下部的/低等的/下级的,,0,0
infinie,无限的/无穷尽的,,0,0
infliger,使遭受/使蒙受,,0,0
informer,通知/告知,,0,0
infraction,(法律、命令、条约等的)违反/违犯,,0,0
initiale,首字母,,0,0
innovation,创新/发明,,0,0
inscription,说明文字,,0,0
insérer,插入/放入,,0,0
insonorisé(e),隔音的,,0,0
instantanément,瞬间地/即刻地,,0,0
instrumentalization,工具化,,0,0
intelligent(e),聪明的/理解力强的,,0,0
intempestif(ve),不适时的/不合时宜的,,0,0
intensité,强度/激烈,,0,0
intéressé(e),感兴趣的 ,,0,0
intérim,临时性工作/代理职务,,0,0
interlocuteur(trice)对话者/交谈者,交谈者,,0,0
interpréter,表演/扮演,,0,0
interroger(s),自问,,0,0
interrompre,打断,,0,0
intimité,内心/深处亲密/密切/私生活,,0,0
intouchabilité,不可触碰性,,0,0
intrusion,擅入/闯入/侵入,,0,0
inverse,相反的事/反面,,0,0
à l'inverse,相反/反而,,0,0
investir,投资,,0,0
irrésistible,无法抵抗的,,0,0
isoler,(使)孤立/分离/隔开使隔热/使隔音,,0,0
issue,出口/出路 ,,0,0
itinérant(e),巡回的/巡游的 ,,0,0
jetable,一次性使用的/用后即丢弃的,,0,0
juger (se),自我评价/自认为,,0,0
jurer,担保/保证/肯定,,0,1
justement,恰巧/正好/(位于句首)是这样地,,0,0
justesse,准确/精确 ,,0,0
largeur,宽度,,0,0
Latine,拉丁人,,0,0
lèvre,唇/嘴唇/唇瓣,,0,0
liberticide,破坏自由的,,0,0
lien,纽带/关系/联系,,0,0
liquide,液态的,,0,0
livraison,送货,,0,0
livrer,交付/送货,,0,0
livreur(se),送货员,,0,0
logistique,后勤,,0,0
logo,(企业或组织的)徽标/(logotype的缩略),,0,0
loterie,用奖券进行的赌博/碰运气的事,,0,0
lueur,微光/闪光,,0,0
luxe,奢侈/奢侈品,,0,0
macon,建筑工人/瓦匠/泥水匠 ,,0,0
magasinier(ère),仓库管理员 ,,0,0
maintien,保持/维持/坚持,,0,0
maîtrise,自控力/控制,,0,0
maladroite,笨拙的,,0,0
malicieux(se),调皮的/开玩笑的/狡黠的,,0,0
malvoyant(e),视力极差的人 ,,0,0
mammifère,哺乳类动物,,0,0
manifestement,明显地/显然地,,0,0
maritime,海洋的/沿海的/航海的,,0,0
marque,商标痕迹/记号,,0,0
matéri(pl.aux),(建筑方面的)材料,,0,0
matinal(e)(pl.aux),早晨的/早起的,,0,0
mécontent(e),不满意的/不高兴的不快的,,0,0
mécontentement,不满/不快,,0,0
méfier(se),对……保持怀疑态度,,0,0
ménager,爱惜/不滥用,,0,0
mener,进行/执行,,0,0
mentionner,提及,,0,0
mentir,撒谎/说假话/欺骗,,0,0
méridional(e) ,南面的/南方的 ,,0,0
microbe,微生物,,0,0
militant(e),(工会、政党等的)活动分子,,0,0
minister,部长/大臣 ,,0,0
misère,悲惨/苦难/贫苦/贫困,,0,0
mobile,活动的/机动的/移动的可变的,,0,0
moche,丑的,,0,0
modèle,模式/范例/典范/原型,,0,0
modification,改变/变化,,0,0
module,模块,,0,0
moindre,更小的/更少的最小的,,0,0
monastère,修道院,,0,0
montant,总额,,0,0
montgolfière,热气球 ,,0,0
moquer (se) (de), 嘲笑/嘲弄不在乎/不把……放心上,,0,0
morphologie,形态学,,0,0
mourant(e),垂死的/濒死的,,0,0
moyens,金钱/财产/财力,,0,0
multinationale,多国公司/跨国公司,,0,0
mÛ rement,深思熟虑地/反复地,,0,0
muséologue,博物馆学家,,0,0
mythologie,神话/神话学,,0,0
naïf(ve),天真的/幼稚的/轻信的,,0,0
naïveté,天真/幼稚,,0,0
nanti(e),有钱的,,0,0
nautique,水上的,,0,0
néanmoins,然而,,0,0
négoce,贸易/商业,,0,0
nettoyant(e),洗涤的/去污的 ,,0,0
nippon(ne),日本的,,0,0
nomade,游牧的/流浪的/不定居的,,0,0
nombril,肚脐 ,,0,0
nomination,取名/起名/任命,,0,0
notion,概念/观念,,0,0
numérique,数码的,,0,0
numéro,(报刊的)期/号,,0,0
numéro,演出节目,,0,0
objet,目标/目的对象/缘由/物品 ,,0,0
obligé(e),不可避免的/被迫的,,0,0
obliger,强迫/迫使,,0,0
observer,注视/观察/观察到,,0,0
obtenir,获得/取得,,0,0
occidental(e),西方的,,0,0
OGM,转基因生物(organisme génétiquementmodifé的缩写词),,0,0
opportunité,机会/时机/适时,,0,0
opposé(e),反对的/对立的,,0,0
opposer(s’)(à),形成对比/截然不同反对,,0,0
optimal(e),最佳的/最理想的,,0,0
orienté(e),定了方向的/定了方位的 ,,0,0
Orléans,奥尔良(法国中部城市),,0,0
orné(e),装饰的/点缀的 ,,0,0
ornement,装饰/饰物/装饰图案,,0,0
Oscar,奥斯卡金像奖,,0,0
ostensible,公开的/明显的,,0,0
outil,工具/手段,,0,0
ouvrage,工作/作品/工程/工艺品,,0,0
ouvreur(se),引座员,,0,0
ovule,卵子 ,,0,0
paiement,付款/支付,,0,0
pair,身份地位相同的人/同辈人,,0,0
pâle,苍白的/平淡的/不生动的,,0,0
Pâques,(基督教)复活节,,0,0
pâquet,包裹/包/盒,,0,0
parachutisme,跳伞/跳伞运动,,0,0
parcourir,跑遍/走遍/跑完/走完/经过(一段路程),,0,0
parcours,路线/里程,,0,0
parlant(e),会说话的 ,,0,0
parlé(e),口说的/口头的,,0,0
parlementaire,议会的/国会的/国会议员,,0,0
parole,话/话语,,0,0
particulier,个人的/私家的,,0,0
pas,步/步伐/脚步,,0,0
patiemment,耐心地,,0,0
patron(ne),企业主/老板,,0,0
PDA(=Personal Digital Assistant),个人数字助理/掌上电脑,,0,0
peau,皮肤/毛皮,,0,0
peloton,(竞赛途中的)赛马群/赛车群,,0,0
pénaliser,对……造成损害,,0,0
pendulette,小摆钟/小钟,,0,0
percevoir,收取/感知到/察觉,,0,0
perdu(e),走丢的 ,,0,0
pérenne,长久的/持久的,,0,0
perfectionner,改善/改进/使完善,,0,0
performante,(指企业、产品等)竞争力强的,,0,0
périple,长途旅行 ,,0,0
permanence,持久性/连续不断性,,0,0
personnalisé(e),量身定做的/专为其设计(准备)的,,0,0
personnel,人员/职员(总称),,0,0
persuadé(e),被说服的/肯定的/相信的,,0,0
pétition,请愿书,,0,0
pharmacie,药店/药房/药剂学,,0,0
physiologiste,生理学者/生理学家,,0,0
piloter,驾驶,,0,0
pingre,吝啬的,,0,0
piratage,盗版/盗印,,0,0
plat(e),扁平的/平坦的,,0,0
plebiscite,公民投票全民投票/一致认可,,0,0
plébiscité(e),压倒性多数通过的/被大多数人选择的,,0,0
pleurer,流泪/哭泣,,0,0
podcast,播客,,0,0
poil,毛/头发 ,,0,0
pointe,尖头/尖端 ,,0,0
heures de pointe,高峰时刻 ,,0,0
pointer,用记号标出/在……上标记号 ,,0,0
pôle,极/极地/中心/集中点,,0,0
polémique,论战/笔战,,0,0
pompiste,(加油站的)加油员,,0,0
ponctuel(le),一时的/零星的,,0,0
poreux(se),有孔的/多孔隙的,,0,0
porte-clés,钥匙环 ,,0,0
porteur(se),有前景的/充满机遇的,,0,0
poser(se),显示自己,,0,0
poster,布置/设置(岗哨等),,0,0
pot,壶/罐 ,,0,0
poulailler,鸡棚/鸡窝/鸡舍,,0,0
pourboire,小费,,0,0
pouvoir,权威/权力/能力,,0,0
pratiquer(se),实行,,0,0
précis(e),详细的/精确的/清晰的,,0,0
préhistoire,史前史/史前学,,0,0
prélèvement,预先扣除/预先扣除额,,0,0
presence,(演员作家等的)表演风度/独特风格,,0,0
préserver,保护/保存,,0,0
présidence,总统主席议长等的官邸或办公处,,0,0
présider,主管/支配/负责 ,,0,0
pressé(e),急忙的/急迫的/紧急的,,0,0
presser (se),拥向/挤向/赶紧/急忙,,0,0
pression,压力/影响,,0,0
prestataire de services,提供服务者,,0,0
prier,请求/恳求,,0,0
princesse,公主,,0,0
prisonnier(ère),囚犯/服刑者,,0,0
privilege,特权/特惠/运气,,0,0
processus,过程/程序,,0,0
procréer,生育/生(孩子),,0,0
profane,非宗教的/教外的/世俗的,,0,0
profondément,深深地/深刻地/深入地/极大地,,0,0
programmé(e),编入节目单的,,0,0
progresser,进步/进展,,0,0
projection,投射/放映,,0,0
projeter(se) ,投射,,0,0
promotion,促销,,0,0
prophète,先知/预言家,,0,0
propos,话/话语,,0,0
propre,本人的/自己的/特有的/专有的,,0,0
propreté,清洁/干净,,0,0
protéger,保护/防护,,0,0
protestation,抗议,,0,0
provisoirement,暂时地/一时地,,0,0
prudemment,谨慎地/小心地,,0,0
psychologique,心理学的/心理上的/精神上的,,0,0
pub,小酒店/咖啡馆,,0,0
publicitaire,广告的/广告性的,,0,0
puce,集成电路片,,0,0
puissance,力量,,0,0
punition,惩处/惩罚,,0,0
qualificative,形容词/修饰语,,0,0
quant à,至于/对……来说/关于,,0,0
quasi,几乎,,0,0
quelquefois,有时/偶尔,,0,0
quête,寻求/寻找,,0,0
queue,尾巴/尾部/排队,,0,0
quiétude,(心境的)平静/安宁/(环境的)寂静,,0,0
quotidien,日常生活,,0,0
radar,雷达,,0,0
radine,吝啬的,,0,0
rafting,漂流,,0,0
rajeunir,变得年轻/使年轻,,0,0
râler,发牢骚,,0,0
râleur(se),爱发牢骚的人,,0,0
rang,行/列/队列,,0,0
rangement,整理/布置,,0,0
ravi(e),非常高兴的/喜出望外的,,0,0
réagir(sur),反过来影响/起反作用,,0,0
réalisateur,导演 ,,0,0
réapprendre,重新学习/再学习,,0,0
récemment,最近/不久前,,0,0
reception,接到/收到,,0,0
recommandé(e),挂号的,,0,0
récompenser,酬报/报偿,,0,0
reconnaissance,认可/承认,,0,0
recrutement,(职员等的)招聘,,0,0
reçu(e),被接受的/被认可的,,0,0
rédaction,作文 ,,0,0
réfléchir (à/ sur),思考/考虑,,0,0
réflexion,思考/反射,,0,0
réfrigérateur,冰箱/制冷机,,0,0
régie,后台控制操作室,,0,0
registre,语调/笔调,,0,0
régler,结算/支付,,0,0
réguler,调整/调节,,0,0
réimplanter,再植,,0,0
reinsertion,再接纳/再融入/重返社会,,0,0
rejeter,抛弃/舍弃,,0,0
remémorer(se),回忆起/回想起,,0,0
remerciement,感谢,,0,0
remettre,放回/送回 ,,0,0
remettre en cause,对……(重新)提出质疑,,0,0
remplacer,更换/换掉替换/接替/取代/代替,,0,0
renard,狐狸,,0,0
renforcer,加强/加固,,0,0
renifler,用鼻吸气,,0,0
renouveler(se),更新/翻新,,0,0
renverser,打翻/撞倒,,0,0
répandu(e),广泛流传的/普遍的,,0,0
répertorier,编入目录/编成索引,,0,0
répétif(ve),重复的,,0,0
réplique,(一个演员说白完后另一个的)接话,,0,0
reportage,报道/通讯 ,,0,0
repos,休息/静止,,0,0
reproach,责备/指责,,0,0
reprocher,责备/指责 ,,0,0
reproduction,生殖/繁殖,,0,0
répulsif(ve),相斥的 ,,0,0
reseau,网络,,0,0
résister,抵制/抗拒,,0,0
respecteux(se),恭敬的/表示敬意的,,0,0
resplendir,发光/发亮,,0,0
resserrer,使更加密切/使更加亲密,,0,0
ressource,资源/人力/物力,,0,0
restaurateur(trice),饭店经营者,,0,0
retenir,采纳,,0,0
reticent(e),沉默的/不愿意谈的/有所保留的,,0,0
retomber,再落下,,0,0
réveiller,叫醒/唤醒)/使恢复活力,,0,0
se réveiller,醒来,,0,0
revenir (à),属于/归于,,0,0
